typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.8 1.5 0.7 1.5 16 2.1 1542.4 0.4 2.2 2 2.3 31.3 25.3 8.3 6.1 46.8 46.9
0.8 1.5 0.7 1.6 16.6 2.3 1606.4 0.5 2.4 1.9 2.4 32.2 26.3 8.3 6.2 48.6 48.7
0.7 1.5 0.8 1.6 17.4 2.3 1669.8 0.5 2.3 2.2 2.3 33.4 27.2 8.6 6.6 50.4 50.6
0.7 1.6 0.7 1.7 17.9 2.4 1727.8 0.6 2.5 2 2.4 34.9 28.2 9 6.9 52.5 52.5
0.6 1.7 0.6 1.7 18.7 2.4 1813.6 0.6 2.5 2.3 2.5 36 29.1 9.3 6.9 54.4 54.4
0.7 1.8 0.6 1.7 19.4 2.6 1878.8 0.5 2.6 2.2 2.6 36.9 29.8 9.4 7.1 56.2 56.2
0.6 1.8 0.7 1.8 20 2.6 1939.5 0.5 2.7 2.4 2.7 37.7 30.5 9.5 7.2 57.8 57.7
0.7 1.8 0.7 1.9 20.6 2.7 2006 0.5 2.8 2.4 2.8 38.6 31.1 9.6 7.3 59.4 59.4
0.7 1.9 0.7 1.9 21.3 2.7 2072.6 0.5 2.8 2.5 2.9 39.6 31.9 9.9 7.6 61 61.1
0.7 1.9 0.7 1.9 21.7 2.8 2113.9 0.5 2.9 2.5 3 40.2 32.3 9.9 7.7 62 62.1
0.7 1.9 0.7 1.9 22.1 2.8 2144.7 0.5 2.9 2.5 3 40.5 32.5 9.9 7.7 62.8 62.8
0.7 1.9 0.7 2 22.3 2.8 2167.2 0.5 2.9 2.5 3.1 40.7 32.7 9.9 7.7 63.3 63.3
0.7 1.9 0.7 2 22.5 2.8 2192.9 0.5 2.9 2.5 3.2 40.8 32.7 9.9 7.7 63.5 63.6
0.7 1.9 0.7 2 22.7 2.8 2212.1 0.5 2.9 2.5 3.2 40.6 32.5 9.9 7.7 63.6 63.6
0.7 1.9 0.7 2 23 2.8 2236.7 0.5 2.9 2.5 3.3 40.3 32.3 9.8 7.6 63.5 63.6
0.7 1.9 0.7 2 23.5 2.8 2284.4 0.5 2.9 2.5 3.5 40 31.9 9.7 7.6 63.7 63.7
0.7 1.9 0.7 2 23.8 2.7 2325.4 0.5 2.9 2.5 3.7 39.5 31.5 9.6 7.6 63.6 63.6
0.7 1.9 0.7 2.1 24.3 2.7 2378.2 0.5 2.9 2.6 3.9 39.2 31.2 9.7 7.5 63.9 63.8
0.7 1.9 0.7 2.1 24.9 2.7 2427.9 0.5 2.9 2.6 4.1 38.7 30.8 9.5 7.4 63.9 63.8
0.7 1.9 0.7 2.1 25.3 2.6 2478.9 0.5 2.9 2.6 4.3 38.2 30.3 9.4 7.4 63.9 63.8
0.7 1.9 0.7 2.2 25.8 2.6 2529.6 0.5 2.9 2.5 4.6 37.7 29.8 9.3 7.3 63.9 63.8
0.7 1.9 0.7 2.2 26.3 2.6 2579.3 0.5 2.9 2.6 4.7 37.2 29.4 9.2 7.3 63.9 63.7
0.7 1.9 0.7 2.2 26.6 2.5 2604 0.5 2.9 2.6 4.9 36.9 29.1 9.1 7.2 63.9 63.7
0.7 1.9 0.7 2.2 26.8 2.5 2629.3 0.5 2.9 2.6 5 36.6 28.8 9.1 7.2 63.9 63.6
0.7 1.9 0.7 2.3 27.1 2.5 2654.9 0.5 2.9 2.6 5.1 36.3 28.5 9 7.1 63.8 63.6
0.7 1.9 0.7 2.2 27.3 2.5 2681 0.5 2.9 2.6 5.2 36 28.3 9 7.1 63.8 63.5
0.7 1.9 0.7 2.3 27.6 2.5 2707.6 0.5 2.9 2.6 5.3 35.7 28 8.9 7.1 63.8 63.5
0.7 1.9 0.7 2.3 27.9 2.5 2734.5 0.5 2.9 2.6 5.4 35.4 27.8 8.8 7 63.8 63.5
0.7 1.9 0.7 2.3 28.2 2.4 2761.8 0.5 2.9 2.6 5.6 35.1 27.5 8.7 7 63.8 63.4
0.7 1.9 0.7 2.3 28.4 2.4 2789.5 0.5 2.9 2.6 5.7 34.8 27.2 8.7 6.9 63.8 63.5
0.7 1.9 0.7 2.3 28.6 2.4 2809.2 0.5 2.9 2.6 5.8 34.2 26.7 8.5 6.8 63.4 63.1
0.7 1.9 0.7 2.3 28.9 2.4 2837.4 0.5 2.8 2.6 5.9 33.9 26.3 8.4 6.8 63.4 63.1
0.7 1.9 0.7 2.4 29.2 2.3 2865.7 0.5 2.9 2.6 6 33.6 26.1 8.3 6.8 63.4 63.1
0.7 1.9 0.7 2.4 29.4 2.4 2893.8 0.5 2.9 2.6 6.1 33.4 25.9 8.3 6.7 63.5 63.1
0.7 1.9 0.7 2.4 29.7 2.3 2917.9 0.5 2.9 2.6 6.2 32.9 25.5 8.1 6.7 63.4 63
0.7 1.9 0.7 2.4 29.9 2.3 2944.9 0.5 2.9 2.6 6.4 32.7 25.3 8.1 6.6 63.4 63
0.7 1.9 0.7 2.4 30.2 2.3 2970.8 0.5 2.9 2.6 6.4 32.4 25 8 6.6 63.4 63.1
0.7 1.9 0.7 2.4 30.5 2.3 2995.2 0.5 2.9 2.6 6.5 32.2 24.8 7.9 6.5 63.5 63
0.7 1.9 0.7 2.4 30.7 2.3 3017.8 0.5 2.9 2.6 6.6 32 24.6 7.9 6.5 63.5 63.1
0.7 1.9 0.7 2.5 31.1 2.2 3059.7 0.5 2.8 2.6 6.8 31.5 24.2 7.8 6.5 63.5 63
0.7 1.9 0.7 2.5 31.4 2.2 3092.7 0.5 2.8 2.6 6.9 31.1 23.7 7.7 6.4 63.4 62.9
0.7 1.9 0.7 2.5 31.7 2.2 3123 0.5 2.8 2.6 7.1 30.6 23.4 7.6 6.3 63.2 62.7
0.7 1.9 0.7 2.5 32.1 2.1 3158 0.5 2.8 2.7 7.3 30.1 22.8 7.4 6.3 63.1 62.5
0.7 1.8 0.7 2.5 32.2 2.1 3179.6 0.5 2.8 2.6 7.4 29.3 22.2 7.2 6.1 62.6 62.1
0.7 1.8 0.7 2.5 32.5 2.1 3195.9 0.5 2.8 2.6 7.5 28.9 21.8 7.1 6 62.4 61.7
0.5 1.4 0.5 1.2 13.4 2 1282.2 0.4 2 1.7 1.9 26.5 21.9 7.2 5.2 39.5 39.3
0.8 1.4 0.4 1.3 13.9 2 1343 0.5 2.1 1.8 2.1 27.7 22.6 7.5 5.5 41.4 40.9
0.6 1.3 0.5 1.6 14.8 2.1 1405.1 0.5 2.1 1.7 2 28.7 23.6 7.7 5.8 42.8 42.9
0.5 1.5 0.7 1.3 15 2.3 1450.1 0.6 2.3 1.7 2.3 29.5 24.2 8 5.8 44.2 44.3
0.7 1.4 0.6 1.5 15.6 2.3 1514.6 0.6 2.3 1.9 2.3 30.6 25.1 8 5.9 46.2 45.9
0.6 1.6 0.6 1.7 16.4 2.1 1579.3 0.4 2.4 2 2.3 32 25.9 8.2 6.2 47.8 47.8
0.7 1.6 0.7 1.7 16.8 2.4 1631.2 0.5 2.4 2 2.3 32.8 26.4 8.5 6.5 49.5 49.5
0.7 1.6 0.6 1.7 17.7 2.5 1703.8 0.5 2.4 2.1 2.4 34.5 27.9 9 6.8 51.7 51.8
0.7 1.7 0.6 1.6 18.2 2.5 1759.6 0.5 2.6 2.2 2.5 35.3 28.8 9.2 6.8 53.3 53.4
0.7 1.8 0.7 1.7 19.2 2.6 1863.1 0.5 2.7 2.2 2.5 36.6 29.6 9.3 7.1 55.7 55.7
0.6 1.8 0.7 1.8 19.8 2.6 1916.6 0.5 2.7 2.3 2.7 37.5 30.3 9.5 7.2 57.3 57.2
0.7 1.9 0.6 1.8 20.6 2.7 1995.4 0.5 2.7 2.4 2.8 38.9 31.4 9.8 7.5 59.4 59.4
0.7 1.9 0.7 1.9 21.3 2.7 2060.3 0.5 2.8 2.4 2.8 39.7 32 9.9 7.6 61 61
0.7 1.9 0.7 1.9 21.8 2.8 2120 0.5 2.8 2.5 3 40.5 32.5 9.9 7.7 62.4 62.5
0.7 1.9 0.7 2 22.2 2.8 2157.8 0.5 2.9 2.5 3 41.1 33 10 7.7 63.5 63.6
0.7 1.9 0.7 2 22.5 2.9 2183.5 0.5 2.9 2.5 3 41.5 33.3 10 7.8 64.2 64.3
0.7 2 0.7 2 22.6 2.9 2204.4 0.5 2.9 2.5 3.1 41.6 33.4 10 7.8 64.6 64.7
0.7 2 0.7 2 22.8 2.9 2218.1 0.5 2.9 2.6 3.1 41.7 33.4 10 7.8 64.7 64.9
0.7 1.9 0.7 2 22.9 2.9 2236.4 0.5 3 2.5 3.2 41.6 33.3 10.1 7.8 64.8 64.9
0.7 1.9 0.7 2 23.2 2.8 2259 0.5 3 2.6 3.3 41.3 33 10 7.8 64.7 64.8
0.7 1.9 0.7 2 23.6 2.8 2303.6 0.5 2.9 2.6 3.5 40.7 32.5 9.9 7.7 64.6 64.7
0.7 1.9 0.7 2.1 24 2.8 2346.6 0.5 2.9 2.6 3.7 40.2 32 9.8 7.6 64.5 64.5
0.7 1.9 0.7 2.1 24.5 2.8 2395.3 0.5 2.9 2.6 3.9 39.6 31.5 9.7 7.6 64.4 64.4
0.7 1.9 0.7 2.1 25 2.7 2447 0.5 2.9 2.6 4.1 39.1 31 9.6 7.5 64.4 64.4
0.7 1.9 0.7 2.2 25.6 2.7 2499.5 0.5 2.9 2.6 4.4 38.5 30.5 9.4 7.4 64.4 64.3
0.7 1.9 0.7 2.2 26.1 2.7 2551.5 0.5 2.9 2.6 4.6 38 30 9.3 7.3 64.5 64.3
0.7 1.9 0.7 2.2 26.4 2.6 2590 0.5 2.9 2.6 4.8 37.5 29.6 9.2 7.3 64.4 64.3
0.7 1.9 0.7 2.2 26.7 2.6 2616.4 0.5 2.9 2.6 4.9 37.2 29.3 9.2 7.3 64.4 64.2
0.7 1.9 0.7 2.3 27 2.5 2643.3 0.5 2.9 2.6 5 36.9 29 9.1 7.2 64.4 64.1
0.7 1.9 0.7 2.2 27.3 2.5 2670.5 0.5 2.9 2.6 5.1 36.6 28.8 9 7.2 64.3 64.1
0.7 1.9 0.7 2.2 27.5 2.5 2698.2 0.5 2.9 2.6 5.2 36.3 28.5 9 7.1 64.3 64
0.7 1.9 0.7 2.3 27.8 2.5 2726.4 0.5 2.9 2.6 5.3 36 28.2 8.9 7.1 64.2 64
0.7 1.9 0.7 2.3 28.1 2.4 2755 0.5 2.9 2.6 5.5 35.6 27.9 8.9 7 64.2 63.9
0.7 1.9 0.7 2.3 28.4 2.5 2784.1 0.5 2.9 2.6 5.6 35.3 27.6 8.8 7 64.2 63.9
0.7 1.9 0.7 2.4 28.6 2.4 2813.6 0.5 2.9 2.6 5.8 35 27.3 8.7 7 64.2 63.9
0.7 1.9 0.7 2.3 28.9 2.4 2843.7 0.5 2.9 2.6 5.9 34.7 27 8.6 6.9 64.2 63.9
0.7 1.9 0.7 2.4 29.2 2.4 2874.1 0.5 2.9 2.6 6 34.4 26.7 8.6 6.9 64.3 63.9
0.7 1.9 0.7 2.4 29.5 2.4 2904.7 0.5 2.9 2.7 6.1 34.1 26.5 8.5 6.8 64.3 63.9
0.7 1.9 0.7 2.4 29.9 2.3 2935.3 0.5 2.9 2.6 6.3 33.8 26.2 8.4 6.8 64.3 63.9
0.7 1.9 0.7 2.4 30.1 2.3 2957.9 0.5 2.9 2.6 6.3 33.2 25.6 8.2 6.7 64.1 63.7
0.7 1.9 0.7 2.5 30.4 2.3 2987.5 0.5 2.9 2.6 6.5 32.9 25.4 8.1 6.7 64.1 63.7
0.7 1.9 0.7 2.4 30.6 2.3 3016 0.5 2.9 2.6 6.6 32.7 25.2 8.1 6.6 64.1 63.7
0.7 1.9 0.7 2.4 30.9 2.3 3039.8 0.5 2.9 2.6 6.7 32.3 24.8 8 6.6 64.1 63.6
0.7 1.9 0.7 2.5 31.1 2.3 3064.9 0.5 2.9 2.7 6.8 32.1 24.6 7.9 6.5 64.1 63.7
0.7 1.9 0.7 2.5 31.5 2.2 3102.6 0.5 2.9 2.7 7 31.7 24.3 7.8 6.5 64.1 63.6
0.7 1.9 0.7 2.5 31.9 2.2 3146.9 0.5 2.9 2.7 7.1 31.1 23.8 7.7 6.4 64 63.5
0.7 1.9 0.7 2.5 32.3 2.2 3180.2 0.5 2.9 2.7 7.3 30.7 23.4 7.6 6.3 63.9 63.4
0.7 1.9 0.7 2.6 32.6 2.2 3209.7 0.5 2.9 2.7 7.4 30.3 23 7.5 6.3 63.8 63.3
0.7 1.9 0.7 2.6 32.9 2.1 3242.6 0.5 2.9 2.7 7.6 29.7 22.5 7.3 6.2 63.6 63
0.7 1.8 0.7 2.6 33 2.1 3260.7 0.5 2.8 2.7 7.7 29 21.8 7.1 6.1 63.2 62.5
0.8 1.5 0.8 1.3 13.4 1.8 1293 0.4 1.9 1.8 2 26.9 21.8 7.4 5.4 39.9 39.5
0.8 1.5 0.7 1.5 14.1 2.2 1355.1 0.5 2.1 1.7 2 27.9 22.7 7.4 5.6 41.5 41.5
0.5 1.4 0.5 1.5 14.9 2.2 1418.6 0.5 2.3 1.9 2.1 28.9 23.8 7.6 5.7 43.4 43.2
0.7 1.4 0.8 1.4 15.4 2 1482.4 0.6 2.3 2 2.1 30.2 24.7 8 5.9 45.2 45.2
0.7 1.4 0.7 1.5 15.8 2.2 1531.6 0.4 2.3 1.9 2.2 30.9 25.3 8 6.1 46.7 46.4
0.7 1.5 0.6 1.5 16.7 2.2 1604.9 0.6 2.3 1.9 2.3 32.9 26.6 8.6 6.4 49.1 48.9
0.7 1.5 0.8 1.7 17.3 2.4 1671.3 0.4 2.6 2.2 2.3 34 27.7 9 6.8 51 50.9
0.8 1.6 0.6 1.7 18 2.5 1727.8 0.5 2.6 2.2 2.3 34.8 28.3 9 6.8 52.5 52.4
0.7 1.7 0.6 1.7 18.8 2.5 1819.4 0.4 2.6 2.2 2.6 36 29.2 9.2 7.1 54.6 54.6
0.6 1.8 0.7 1.8 19.6 2.5 1896 0.5 2.7 2.2 2.6 37.5 30.4 9.7 7.3 56.8 56.8
0.7 1.8 0.7 1.9 20.3 2.7 1965.4 0.5 2.7 2.3 2.8 38.5 31.1 9.7 7.4 58.6 58.7
0.7 1.9 0.7 1.9 21.1 2.8 2040.5 0.5 2.8 2.4 2.8 39.5 31.8 9.9 7.5 60.6 60.6
0.7 1.9 0.7 1.9 21.7 2.8 2104.3 0.5 2.8 2.4 3 40.5 32.6 10 7.7 62.2 62.3
0.7 1.9 0.7 2 22.2 2.9 2154.7 0.5 2.9 2.5 3 41.3 33.1 10 7.8 63.6 63.8
0.7 2 0.7 2 22.6 2.9 2198.7 0.5 3 2.6 3 42.1 33.8 10.2 7.9 64.9 65.1
0.7 2 0.7 2 22.8 2.9 2217.1 0.5 3 2.6 3 42.4 34 10.2 7.9 65.5 65.6
0.7 2 0.7 2 22.9 2.9 2228.4 0.5 3 2.6 3.1 42.5 34.1 10.2 7.9 65.7 65.9
0.7 2 0.7 2 23 3 2234.5 0.5 3 2.6 3.1 42.5 34 10.2 7.9 65.7 65.9
0.7 2 0.7 2 23.1 2.9 2245.3 0.5 3 2.6 3.1 42.2 33.8 10.1 7.9 65.6 65.7
0.7 2 0.7 2 23.3 2.9 2267 0.5 3 2.6 3.3 41.8 33.4 10 7.8 65.3 65.5
0.7 2 0.7 2 23.7 2.8 2312.6 0.5 3 2.6 3.5 41.1 32.9 9.9 7.8 65.2 65.3
0.7 2 0.7 2.1 24.2 2.8 2361.6 0.5 2.9 2.6 3.7 40.6 32.4 9.8 7.7 65.2 65.2
0.7 2 0.7 2.1 24.7 2.8 2413.7 0.5 2.9 2.6 3.9 40 31.8 9.7 7.6 65.1 65.1
0.7 1.9 0.7 2.1 25.2 2.7 2468.1 0.5 2.9 2.6 4.2 39.4 31.3 9.6 7.6 65.1 65
0.7 2 0.7 2.2 25.8 2.7 2522.7 0.5 2.9 2.6 4.4 38.8 30.8 9.5 7.5 65.1 65
0.7 1.9 0.7 2.2 26.3 2.7 2576 0.5 2.9 2.6 4.6 38.3 30.3 9.4 7.4 65.1 65
0.7 2 0.7 2.2 26.6 2.6 2604 0.5 3 2.6 4.7 38 30 9.3 7.4 65 64.9
0.7 2 0.7 2.2 26.9 2.6 2632.2 0.5 3 2.6 4.9 37.7 29.6 9.2 7.3 65 64.8
0.7 1.9 0.7 2.2 27.2 2.6 2660.8 0.5 3 2.6 5 37.3 29.3 9.2 7.3 65 64.8
0.7 1.9 0.7 2.3 27.4 2.6 2689.7 0.5 2.9 2.6 5.1 37 29.1 9.1 7.2 64.9 64.7
0.7 1.9 0.7 2.3 27.7 2.5 2719.2 0.5 3 2.6 5.3 36.7 28.8 9 7.2 64.9 64.7
0.7 1.9 0.7 2.3 28 2.5 2749.1 0.5 2.9 2.6 5.4 36.3 28.5 8.9 7.1 64.9 64.6
0.7 2 0.7 2.3 28.3 2.5 2779.4 0.5 2.9 2.6 5.5 36 28.2 8.9 7.1 64.8 64.6
0.7 1.9 0.7 2.3 28.6 2.5 2810.3 0.5 2.9 2.6 5.6 35.6 27.8 8.8 7 64.8 64.6
0.7 1.9 0.7 2.4 28.9 2.4 2837.1 0.5 2.9 2.6 5.8 35.2 27.4 8.7 7 64.7 64.3
0.7 1.9 0.7 2.3 29.2 2.4 2869.3 0.5 2.9 2.6 5.9 34.8 27.1 8.6 6.9 64.7 64.3
0.7 1.9 0.7 2.4 29.5 2.4 2902 0.5 2.9 2.6 6 34.5 26.8 8.5 6.9 64.7 64.3
0.7 1.9 0.7 2.4 29.9 2.4 2935 0.5 2.9 2.6 6.2 34.2 26.5 8.4 6.8 64.7 64.3
0.7 1.9 0.7 2.4 30.2 2.3 2968.2 0.5 2.9 2.6 6.3 33.9 26.2 8.4 6.8 64.8 64.4
0.7 1.9 0.7 2.4 30.5 2.4 3001.1 0.5 2.9 2.7 6.5 33.6 25.9 8.3 6.8 64.8 64.4
0.7 1.9 0.7 2.4 30.8 2.3 3033.4 0.5 2.9 2.7 6.6 33.3 25.7 8.2 6.7 64.9 64.4
0.7 1.9 0.7 2.5 31.1 2.3 3064.7 0.5 2.9 2.7 6.7 33.1 25.4 8.2 6.7 65 64.5
0.7 1.9 0.7 2.5 31.4 2.3 3094.4 0.5 2.9 2.7 6.8 32.8 25.2 8.1 6.7 65.1 64.6
0.7 1.9 0.7 2.5 31.6 2.3 3115.7 0.5 2.9 2.7 6.9 32.3 24.7 7.9 6.6 64.8 64.3
0.7 1.9 0.7 2.5 32.1 2.2 3156.9 0.5 2.9 2.7 7.1 31.9 24.4 7.8 6.5 64.9 64.4
0.7 1.9 0.7 2.5 32.4 2.2 3193.4 0.5 2.9 2.7 7.3 31.3 23.8 7.6 6.4 64.7 64.2
0.7 1.9 0.7 2.6 32.8 2.2 3238.9 0.5 2.9 2.7 7.4 30.7 23.3 7.5 6.4 64.6 64.1
0.7 1.9 0.7 2.6 33.2 2.2 3271.2 0.5 2.9 2.7 7.6 30.3 23 7.4 6.3 64.5 64
0.7 1.9 0.7 2.6 33.5 2.1 3298.1 0.5 2.9 2.7 7.7 29.9 22.6 7.3 6.2 64.4 63.8
0.7 1.9 0.7 2.6 33.8 2.1 3327.1 0.5 2.9 2.7 7.9 29.3 22.1 7.2 6.2 64.2 63.5
0.7 1.5 0.6 1.4 13.7 1.8 1322.2 0.4 2 1.7 1.9 27.2 22.3 7.3 5.5 40.7 40.5
0.8 1.6 0.8 1.4 14.6 2.2 1384 0.6 2 2 2.1 28.5 23 7.5 5.7 42.3 42.3
0.6 1.4 0.7 1.6 14.8 2 1429.4 0.6 2.2 2 2 29.1 23.9 7.8 5.8 43.7 43.6
0.6 1.6 0.7 1.4 15.6 2.3 1494.3 0.6 2.1 1.9 2.3 30.4 24.7 7.9 6.2 45.7 45.4
0.7 1.5 0.7 1.5 16.3 2.2 1552.7 0.5 2.3 1.9 2.3 32 26.1 8.6 6.3 47.6 47.5
0.8 1.7 0.6 1.5 16.9 2.2 1620.2 0.4 2.3 1.9 2.4 33.1 26.9 8.8 6.5 49.4 49.4
0.8 1.5 0.7 1.5 17.5 2.3 1688.4 0.6 2.5 2.2 2.3 34.2 27.9 8.9 6.8 51.3 51.4
0.6 1.6 0.6 1.6 18.2 2.5 1747.3 0.5 2.6 2.2 2.5 35.2 28.7 9.2 6.9 53 52.9
0.6 1.7 0.7 1.8 19.1 2.5 1844.9 0.5 2.6 2.3 2.5 36.9 29.9 9.5 7.1 55.6 55.6
0.7 1.8 0.7 1.8 19.8 2.5 1919.4 0.6 2.7 2.3 2.7 37.9 30.7 9.7 7.4 57.6 57.5
0.7 1.8 0.6 1.8 20.7 2.7 2002.6 0.5 2.8 2.4 2.8 39 31.5 9.8 7.5 59.7 59.6
0.7 1.9 0.7 1.9 21.4 2.7 2076.6 0.5 2.8 2.4 2.9 40.1 32.3 9.9 7.6 61.5 61.6
0.7 1.9 0.7 2 22.1 2.8 2147.9 0.5 2.9 2.5 3 41.4 33.3 10.2 7.8 63.6 63.7
0.7 2 0.7 2 22.5 2.9 2191.6 0.5 2.9 2.6 3 42.1 33.8 10.2 7.9 64.8 65
0.7 2 0.7 2 22.8 3 2219.6 0.5 3 2.6 3 42.6 34.1 10.2 7.9 65.7 65.9
0.7 2 0.7 2 23 3 2234.2 0.5 3 2.6 3 42.9 34.3 10.2 8 66.2 66.4
0.7 2 0.7 2 23 3 2237.5 0.5 3 2.6 3 43 34.4 10.2 8 66.4 66.5
0.7 2 0.7 2 23 3 2239.7 0.5 3 2.6 3 42.9 34.4 10.2 8 66.3 66.5
0.7 2 0.7 2 23.1 3 2248.5 0.5 3 2.6 3.1 42.7 34.1 10.2 8 66.1 66.3
0.7 2 0.7 2 23.3 2.9 2271.7 0.5 3 2.6 3.2 42.2 33.8 10.1 7.9 65.9 66
0.7 2 0.7 2.1 23.8 2.9 2321 0.5 3 2.6 3.5 41.5 33.2 10 7.8 65.7 65.8
0.7 2 0.7 2.1 24.3 2.8 2372 0.5 3 2.6 3.7 40.9 32.6 9.8 7.7 65.6 65.6
0.7 2 0.7 2.1 24.9 2.8 2427.8 0.5 3 2.6 3.9 40.3 32 9.7 7.6 65.5 65.5
0.7 2 0.7 2.1 25.4 2.8 2484.9 0.5 3 2.6 4.2 39.6 31.4 9.6 7.6 65.5 65.5
0.7 2 0.7 2.2 26 2.7 2541.2 0.5 3 2.6 4.4 39.1 30.9 9.5 7.5 65.5 65.4
0.7 2 0.7 2.2 26.4 2.7 2583.6 0.5 3 2.6 4.6 38.6 30.5 9.4 7.4 65.5 65.4
0.7 2 0.7 2.2 26.7 2.7 2613.3 0.5 2.9 2.6 4.7 38.2 30.2 9.3 7.4 65.4 65.3
0.7 2 0.7 2.2 27 2.6 2643 0.5 2.9 2.6 4.9 37.9 29.9 9.2 7.3 65.4 65.3
0.7 2 0.7 2.3 27.3 2.6 2673.1 0.5 2.9 2.6 5 37.6 29.5 9.1 7.3 65.4 65.2
0.7 1.9 0.7 2.3 27.6 2.6 2703.6 0.5 3 2.6 5.1 37.2 29.2 9.1 7.2 65.4 65.2
0.7 1.9 0.7 2.3 27.9 2.6 2734.7 0.5 2.9 2.6 5.3 36.9 28.9 9 7.2 65.3 65.1
0.7 2 0.7 2.3 28.2 2.6 2766.3 0.5 2.9 2.6 5.4 36.6 28.6 9 7.2 65.3 65.1
0.7 2 0.7 2.3 28.5 2.5 2798.2 0.5 3 2.6 5.5 36.2 28.3 8.9 7.1 65.3 65
0.7 2 0.7 2.3 28.8 2.5 2830.8 0.5 2.9 2.6 5.7 35.8 27.9 8.8 7.1 65.2 65
0.7 1.9 0.7 2.4 29.2 2.5 2864.1 0.5 3 2.7 5.8 35.4 27.6 8.7 7 65.2 64.9
0.7 1.9 0.7 2.4 29.5 2.4 2898.5 0.5 3 2.7 6 35.1 27.3 8.6 7 65.2 64.9
0.7 1.9 0.7 2.4 29.8 2.4 2933.6 0.5 2.9 2.7 6.1 34.7 27 8.6 6.9 65.3 64.9
0.7 1.9 0.7 2.4 30.2 2.4 2969.2 0.5 2.9 2.7 6.3 34.4 26.6 8.5 6.9 65.3 64.9
0.7 1.9 0.7 2.5 30.5 2.4 3000.9 0.5 2.9 2.7 6.4 33.9 26.2 8.4 6.8 65.2 64.8
0.7 1.9 0.7 2.5 30.9 2.4 3036.7 0.5 2.9 2.7 6.5 33.6 25.9 8.3 6.8 65.2 64.8
0.7 1.9 0.7 2.5 31.2 2.3 3072 0.5 2.9 2.7 6.7 33.3 25.6 8.2 6.7 65.3 64.9
0.7 2 0.7 2.5 31.6 2.3 3106.4 0.5 2.9 2.7 6.8 33 25.4 8.1 6.7 65.4 65
0.7 2 0.7 2.5 31.9 2.3 3139.1 0.5 2.9 2.7 7 32.8 25.1 8 6.6 65.5 65.1
0.7 1.9 0.7 2.6 32.2 2.3 3169.7 0.5 2.9 2.7 7.1 32.5 24.9 8 6.6 65.6 65.1
0.7 2 0.7 2.6 32.6 2.3 3214.7 0.5 2.9 2.7 7.3 32.1 24.5 7.9 6.6 65.6 65.1
0.7 1.9 0.7 2.6 33 2.2 3252.1 0.5 2.9 2.7 7.4 31.4 23.9 7.7 6.4 65.4 64.9
0.7 1.9 0.7 2.6 33.4 2.2 3291.7 0.5 2.9 2.7 7.6 31 23.5 7.6 6.4 65.4 64.9
0.7 1.9 0.7 2.6 33.8 2.2 3334.3 0.5 2.9 2.7 7.8 30.3 22.9 7.4 6.3 65.2 64.7
0.7 1.9 0.7 2.7 34.1 2.1 3363.6 0.5 2.9 2.7 7.9 29.9 22.5 7.3 6.2 65.1 64.5
0.7 1.9 0.7 2.7 34.3 2.1 3386 0.5 2.9 2.7 8 29.5 22.1 7.2 6.2 64.9 64.3
0.8 1.5 0.7 1.5 13.9 1.8 1328.8 0.6 2 1.9 1.8 27.4 22.7 7.6 5.7 40.7 40.7
0.6 1.6 0.7 1.4 14.7 2.1 1391.6 0.5 2 2 1.9 28.6 23.3 7.8 5.9 42.7 42.4
0.6 1.5 0.5 1.5 15.1 2 1437.7 0.6 2.1 2 2.1 29.3 24.2 7.8 5.8 43.9 43.9
0.7 1.6 0.6 1.5 15.9 2.1 1511.7 0.4 2.2 1.9 2 31.2 25.5 8.4 6.2 46.5 46.4
0.6 1.5 0.5 1.6 16.3 2.2 1563 0.5 2.4 2.1 2.2 32.1 26.2 8.7 6.5 47.8 47.9
0.5 1.5 0.6 1.7 17 2.3 1631.4 0.5 2.4 1.9 2.4 33.3 27.1 8.9 6.5 49.8 49.6
0.8 1.6 0.6 1.7 17.6 2.3 1706.8 0.6 2.4 2.1 2.4 35 28.4 9.4 6.9 52.1 52
0.6 1.6 0.6 1.6 18.4 2.5 1766.9 0.5 2.5 2.2 2.5 35.9 29.3 9.6 7 53.8 53.7
0.7 1.8 0.6 1.7 19.5 2.5 1875.2 0.6 2.7 2.2 2.6 37.3 30.2 9.7 7.2 56.3 56.4
0.7 1.7 0.6 1.7 20 2.6 1936.3 0.5 2.8 2.4 2.7 38.3 30.9 9.8 7.4 58.1 58.1
0.7 1.9 0.6 1.8 20.9 2.7 2038.2 0.5 2.8 2.5 2.9 40.1 32.4 10.2 7.7 60.9 60.9
0.7 1.9 0.7 1.9 21.8 2.8 2114.7 0.5 2.9 2.5 3 41 33 10.2 7.8 62.7 62.8
0.7 1.9 0.7 2 22.3 2.9 2169.5 0.5 2.9 2.5 3 41.7 33.5 10.2 7.9 64.2 64.3
0.7 2 0.7 2 22.7 2.9 2211.3 0.5 3 2.6 3 42.5 34.1 10.2 7.9 65.5 65.6
0.7 2 0.7 2 22.9 3 2232.6 0.5 3 2.6 3 42.9 34.4 10.2 8 66.2 66.4
