typicalFacadeGlazingRatio typicalFacadeWindowWidth groundFacadeGlazingRatio groundFacadeWindowWidth buildingDepth balconyWidth atriumArea aspectRatio groundFloorHeight typicalfloorHeight numberLevels groundSDA firstSDA groundASE firstASE groundViewPercentage firstViewPercentage
0.2 0.4 0.3 0.5 1.4 0.1 122.3 1 0.7 1 0.5 8.8 8.5 5.2 2.5 7.5 6.9
0.6 0.9 0.4 0.2 1.4 0.6 122.7 0.6 0.8 0.4 0.2 8.8 8.3 5.2 2.6 8.1 7.7
0.4 0.6 0.8 0.5 1.7 0.3 122.8 0.6 0.9 1 0.3 8.4 8.4 5 2.5 8.1 7.1
0.8 0.3 0.5 1 1.5 0.7 140.6 0.9 1.3 1.1 0.7 9.4 9.1 5.3 2.7 9.2 8.4
0.4 0.9 0.3 0.9 1.6 0.6 140.4 0.6 1.1 1 0.7 9.4 9.3 5.9 3.4 8.4 8
0.8 0.3 0.3 0.3 1.7 0.9 140.8 0.6 1.2 0.6 1 9.6 9.5 5.7 3.4 8.7 8.4
1 0.5 0.4 0.7 2.1 0.6 146.7 0.5 1 1.1 0.5 10.3 9.3 5.6 3.3 9 8.2
0.4 1.1 0.7 0.9 1.7 1 158.4 0.3 1 0.5 0.7 10.4 10.2 5.8 3.4 10.1 9.4
0.8 0.7 0.7 1 1.8 0.7 159.5 0.8 1.4 1.2 1.1 11.2 10.1 5.9 3.1 9.5 9.3
0.4 1.1 0.7 1.1 2.5 0.5 164.4 0.4 0.8 0.6 1.2 11 10.7 6.6 3.6 10.3 9.1
0.4 1.1 0.5 0.5 1.8 0.4 165.3 0.2 0.9 0.3 0.6 11 11 6 3.2 9.8 9.8
0.9 0.8 0.3 1.1 2.5 0.3 165.6 0.7 0.7 0.7 0.4 11.3 10.3 6.2 3.3 10.1 9.3
0.9 0.5 0.7 0.7 2.4 0.7 219.9 0.9 1.3 0.7 1.2 11.8 11.2 6.7 4 11.3 11
0.9 1.1 0.4 0.5 2.8 0.9 241.2 0.8 0.9 1.3 1.1 13 11.6 7.4 3.5 12.8 11.6
0.2 1 0.5 0.7 3.5 0.3 280.1 0.3 1.1 1.1 1.1 13.2 12.4 6.8 3.7 13 12.1
0.5 0.5 0.9 0.4 3.5 0.6 300.5 0.8 0.8 1 0.9 13.1 12.2 7.3 4.2 13.1 12.6
0.3 1.1 0.7 0.7 3.4 1 324.5 0.3 0.9 0.5 1.1 13.6 12.6 7.8 4.1 13.9 13.5
0.5 1 0.1 0.9 4.1 0.6 355.7 0.7 1.5 0.9 0.8 14.8 13.5 7.5 4.5 14.8 13.7
0.9 0.6 0.7 1.2 3.8 0.5 357.1 0.9 1.3 0.9 1 14.6 13.4 8 4.5 14.6 14.1
0.3 1.2 0.2 0.4 4.4 0.8 381.2 0.8 1.3 1 1 14.9 13.6 8.3 4.5 15.9 14.4
0.9 0.6 0.6 1.1 4.1 0.7 392 0.8 1.1 1.3 1.4 14.9 13.6 8.2 4.2 16.2 14.8
0.9 1 0.4 0.5 4.4 0.9 412.6 0.4 1.6 1.3 1.6 15.5 13.8 8.2 4.5 16.6 15.3
0.8 0.9 0.6 1.1 4.3 0.7 424.5 0.5 1.4 1.1 1.2 16.1 14.3 8.6 4.9 16.9 15.4
0.9 1.1 0.5 0.5 5.1 0.8 448 0.7 1.3 1.2 1.4 16.2 15.3 8.4 4.3 17.2 16.5
0.9 0.9 0.4 0.8 5.5 0.6 477.2 0.8 1.7 0.7 1.4 16.8 15.1 8.3 5 18.5 16.8
0.8 1 0.5 0.8 4.9 0.4 479.4 0.4 1.6 1.3 1.5 16.6 15.2 8.6 4.5 18.1 17.4
0.9 0.7 0.4 1 5.8 0.7 501.9 0.4 1.8 1.1 1.5 17.7 16 9.1 4.9 18.6 18
0.6 0.7 0.8 0.6 5.9 0.8 523.4 0.4 1.3 1.1 1.8 18 16 9.3 4.7 19.2 18.5
0.3 0.9 0.7 0.9 6.1 0.6 552.1 0.4 1.4 1.1 1.4 18 16.5 9 5.4 19.7 19.1
0.9 1.2 0.7 1.2 5.6 1.1 554.7 0.5 1.8 1.5 1.5 18.4 16.4 9.5 4.9 20.4 19
0.6 0.6 0.6 0.8 6.4 0.5 576.8 0.9 1.6 1.5 1.6 18.4 16.7 9.4 5.4 20.9 19.8
0.8 0.7 0.5 1.1 6 0.9 596.3 0.4 2 1 2.1 18.8 17.1 9.6 5.5 21 19.9
0.7 1.2 0.5 0.8 6.3 1.1 607.4 0.9 1.6 1.5 1.7 18.9 17 9.6 5.3 21.2 20.6
0.3 0.6 0.5 1.1 6.8 0.8 635.8 0.4 1.8 1.3 1.9 19.5 17.7 9.5 5.4 22.3 20.6
0.7 1.2 0.3 0.9 6.8 0.7 638.3 0.9 1.6 1.3 1.9 19.8 17.5 9.9 5.3 22.1 21.3
0.6 1.2 0.9 1.1 6.7 0.9 659.7 0.4 1.6 1 2 20.1 18 10.1 5.7 22.9 21.5
0.9 1 0.9 1 7.2 1 670.8 0.9 1.4 1.3 1.7 20.2 17.8 9.7 5.2 23.4 22.3
0.8 1.1 0.7 0.9 7.4 0.8 689.5 0.4 1.4 1 2.1 20.2 18.4 9.7 5.7 23.2 22
0.8 1.2 0.5 1 7.8 0.6 708.1 0.8 1.4 1.4 2.1 20.6 18 9.8 5.6 23.7 22.6
0.9 0.7 0.9 0.7 7.4 0.7 713 0.4 1.7 1.3 1.9 20.9 18.4 10.4 5.7 23.9 23.2
0.4 0.7 0.6 1.1 8.1 1 747.9 0.7 1.9 1.3 2.3 21.5 19.2 10.1 5.5 25.1 23.5
0.4 1 0.4 0.9 7.9 1 751.2 0.4 1.7 1.3 2.1 21.3 19.3 10.3 5.5 25 23.7
0.8 0.9 0.3 0.8 7.8 1 768.3 0.6 1.9 1.4 2.4 21.7 19.2 10.5 5.7 25.5 23.7
0.6 0.6 0.3 1.3 8.4 0.9 780.4 0.6 1.7 1 2.1 21.7 19.5 10.4 6 25.3 24.4
0.4 1.1 0.7 0.8 8.2 1.2 806.7 0.8 2.1 1 2.5 22.3 19.9 11.1 5.7 26.2 25.3
0.8 0.7 0.6 1.1 8.3 1.2 823.7 0.8 1.9 1.3 2.4 22.1 20 10.6 5.7 26.7 25.1
0.5 1.1 0.4 1.4 8.6 0.7 835.5 0.3 2.1 1.3 2.5 22.8 20 10.5 5.8 26.6 25.4
0.7 1.1 0.6 1.4 8.7 1.1 851.8 0.6 1.8 1.3 2.2 22.7 19.6 10.9 6.2 27.4 26
0.7 1 0.4 1.3 8.9 1.3 863.7 0.6 1.7 1.3 2.3 23.2 20 10.8 6.1 27.3 26.5
0.7 1 0.3 0.9 9 1.3 881.3 0.7 2.1 1.4 2.4 23.3 20.8 11.3 5.9 27.8 27
0.6 1.2 0.8 1 9 1.1 884.9 0.6 2.2 1.2 2.1 23.5 20.6 10.9 6.4 28.2 26.7
0.4 0.9 0.7 1.2 9.4 1 908.3 0.4 1.9 1.3 2.7 23.4 20.7 11.3 6.2 28.7 27.1
0.9 1.2 0.4 1.2 9.5 1.2 923.4 0.8 1.8 1.5 2.6 24 20.8 11.2 6.4 29.1 27.6
0.6 1.2 0.5 1.1 10 0.9 935.1 0.4 2 1.3 2.2 23.7 21 11.2 6.4 28.9 27.7
0.4 0.8 0.5 1.3 10.1 1.1 950.3 0.9 1.8 1.6 2.6 23.7 20.7 11.4 6.1 29.2 28.2
0.4 1.2 0.4 1.4 10.3 1 961.7 0.6 2.1 1.4 2.8 24 21.1 11 6 29.9 28.3
0.5 1.2 0.6 1.5 10.4 0.8 983.8 0.6 2.1 1.4 2.7 24.7 21.6 11.3 6.7 30 29.3
0.5 1.3 0.8 1.1 10.1 1.1 988.4 0.5 1.7 1.2 2.8 24.6 21.6 11.5 6.5 30.3 29.2
0.6 1.1 0.7 1.4 10.4 1.1 1002.8 0.6 1.8 1.7 2.3 24.7 21.3 11.1 6.7 30.5 29.4
0.8 0.9 0.4 0.9 10.3 1.3 1015.2 0.7 2.1 1.2 2.9 25.3 21.6 11.8 6.3 31 30
0.8 1 0.5 1 10.8 0.9 1028.8 0.9 2.3 1.6 2.7 25.1 22.2 11.8 6.7 31.1 30.2
0.8 1.1 0.5 1.4 10.8 1.1 1048.9 0.4 2.2 1.5 2.8 25.2 21.8 11.3 6.8 31.5 30.1
0.4 1.2 0.9 1.3 10.6 1.3 1054.1 0.4 1.8 1.3 2.7 25.1 22.1 11.3 6.3 31.9 30.2
0.4 1.2 0.4 1.1 11.1 1.3 1073.2 0.9 1.8 1.6 2.9 25.4 22.3 11.6 6.7 32 31
0.8 1 0.5 1.2 11.3 1.2 1079.1 0.7 2 1.4 2.7 26 22.2 11.7 6.7 32.5 30.9
0.3 1 0.3 1.5 11.4 1.2 1092.1 0.7 1.8 1.3 2.5 25.8 22.3 11.8 6.8 32.8 31.5
0.5 1.3 0.6 1.4 11.3 1.4 1103.4 0.7 1.9 1.6 2.6 26.1 22.8 11.6 6.5 33.1 31.7
0.7 1.1 0.5 1.5 11.3 1.1 1116.3 0.8 2.2 1.5 2.8 25.7 22.3 11.9 6.7 32.8 31.6
0.5 1.3 0.5 1.3 11.8 1 1133.8 0.6 2.2 1.4 2.7 26.2 22.4 12 6.9 33.6 32.1
0.9 1.1 0.7 1.6 11.7 1 1149.3 0.9 2.2 1.6 2.7 26.2 22.5 11.9 6.8 34 32.6
0.9 1.2 0.7 1.2 12.2 0.9 1161.7 0.6 2.1 1.5 3 26.6 22.9 11.7 6.8 33.9 32.7
0.8 1 0.6 1.2 11.9 1.1 1172.5 0.6 1.9 1.8 2.7 26.6 22.9 11.7 6.8 34.5 32.9
0.9 1.1 0.4 1.2 12.4 1.1 1178.7 0.6 2.2 1.8 2.7 26.7 23.2 12 6.8 34.1 33.1
0.9 1.2 0.6 1.3 12.4 0.9 1184.9 0.8 2.3 1.4 3.1 26.5 23.2 12 6.5 34.3 33
0.6 1.1 0.4 1.2 12.5 1.3 1191 0.8 2.1 1.6 3 26.6 22.8 12 6.8 34.7 33.5
0.6 0.9 0.6 1.6 12.2 1.1 1197.3 0.6 2 1.4 3.2 27 23.4 12.1 7.1 35.1 33.7
0.6 1.1 0.8 1.3 12.3 1.3 1208.5 0.8 2.2 1.6 2.9 26.8 23.4 11.8 6.8 35.3 34.1
0.7 1.5 0.7 1.3 12.5 1.5 1214.5 0.7 2.2 1.7 3.2 27.2 23.4 12 6.9 35.4 33.9
0.6 1.1 0.8 1.4 12.5 1.1 1221.4 0.5 2.2 1.8 3.1 26.9 23.5 12.1 6.9 35.1 34.2
0.5 0.9 0.4 1.4 12.9 1.1 1228.1 0.7 2.1 1.4 3.3 27.2 23.7 12 7.1 35.5 34
0.8 1 0.8 1.4 12.6 1.3 1234.8 0.4 2.3 1.4 2.9 27.1 23.2 12 6.8 35.7 34.4
0.6 1.2 0.6 1.6 12.8 1.4 1241 0.8 2.4 1.4 3.2 27.1 23.6 11.8 7.1 35.8 34.4
0.4 1.1 0.4 1.3 12.7 1.1 1252 0.6 2 1.5 3.1 27.1 23.5 11.9 7 35.7 34.4
0.5 1.1 0.4 1.3 12.9 1 1259.3 0.7 2.1 1.7 3 27.4 23.4 12.1 6.9 36.2 34.8
0.7 1.4 0.7 1.4 13 1.1 1269.9 0.7 2.1 1.8 3.1 27.4 23.7 12 6.7 36.2 35
0.8 1.2 0.7 1.3 13.3 1.1 1276.9 0.7 2.4 1.8 3.3 27.5 23.9 11.8 6.8 36.4 35.3
0.8 1.4 0.6 1.5 13 1 1284.3 0.7 2.4 1.6 3.1 27.2 23.8 12.1 6.8 36.5 35.3
0.8 1.4 0.5 1.4 13.6 1.3 1295 0.8 2.2 1.6 3.1 27.7 23.7 11.8 6.8 36.6 35.6
0.8 1.1 0.8 1.7 13.6 1.2 1302.7 0.6 2.4 1.8 3.3 27.6 23.6 12.1 7 36.8 35.5
0.6 1.1 0.5 1.4 13.6 1.1 1309.7 0.8 2.3 1.8 3 27.8 23.8 11.7 6.9 37.3 35.5
0.9 1 0.7 1.5 13.4 1.2 1320.7 0.8 2.1 1.9 3.3 27.6 23.8 11.9 7.1 37.3 35.7
0.8 1.4 0.8 1.4 13.5 1.1 1328.6 0.5 2.1 1.8 3.3 27.8 23.7 12 7 37.5 35.9
0.9 1.3 0.7 1.5 13.7 1.5 1336 0.6 2.3 1.5 3.2 27.8 23.8 11.7 6.9 37.4 36.3
0.4 1.2 0.4 1.5 14 1.5 1347.4 0.6 2.4 1.8 3.2 27.7 24.2 11.7 6.8 37.8 36.4
0.7 1.1 0.8 1.4 13.9 1 1349.6 0.8 2.3 1.9 3.1 27.7 23.9 11.8 6.9 37.6 36.5
0.7 1.1 0.7 1.4 13.9 1.4 1360.6 0.5 2.2 1.6 3.3 27.5 23.9 11.5 6.9 38.1 36.3
0.7 1.1 0.5 1.3 14.2 1.2 1368.5 0.7 2.1 1.5 3.3 27.9 23.6 11.5 6.8 38.2 36.6
0.7 1 0.8 1.7 14.2 1.3 1379.4 0.4 2.5 1.8 3.2 27.9 24.1 11.9 7.2 38.3 37.1
0.8 1.1 0.4 1.5 14.6 1.4 1390.6 0.7 2.5 1.7 3.1 27.8 23.9 11.5 6.9 38.4 37.1
0.6 1.2 0.4 1.3 14.3 1.4 1399 0.4 2.3 1.8 3.5 27.7 23.8 11.6 7.1 38.4 37.1
0.5 1.5 0.8 1.6 14.6 1.2 1410.5 0.5 2.2 1.5 3.1 27.8 23.7 11.6 7.1 38.5 37.4
0.6 1.4 0.7 1.6 14.7 1.4 1419.4 0.5 2.2 1.6 3.4 27.8 23.8 11.4 6.8 38.6 37.5
0.9 1.3 0.7 1.6 14.9 1.6 1428.2 0.8 2.4 1.8 3.2 27.8 23.6 11.7 6.7 39.1 37.8
0.9 1.1 0.6 1.4 14.8 1.3 1439.5 0.6 2.1 1.6 3.6 28 24 11.6 7 39.1 37.7
0.7 1.2 0.7 1.7 14.9 1.4 1448.3 0.8 2.5 2 3.5 28.1 23.7 11.3 6.9 39.4 38.2
0.5 1.2 0.7 1.7 15 1.2 1452.4 0.5 2.3 1.9 3.4 27.4 23.8 11.4 6.8 39.4 37.8
0.5 1.4 0.5 1.7 15.1 1.3 1461.7 0.6 2.2 1.7 3.3 27.7 23.4 11.1 6.8 39.1 37.9
0.7 1.3 0.7 1.3 15 1.2 1471.5 0.6 2.4 2 3.5 28 23.5 11.2 6.8 39.3 38.1
0.8 1.5 0.6 1.7 15.4 1.5 1481.1 0.7 2.1 1.9 3.5 27.9 23.8 11.4 6.7 39.9 38.6
0.5 1.1 0.5 1.7 15.3 1.4 1494.4 0.6 2.4 1.8 3.5 27.9 23.7 11.1 7.1 39.9 38.9
0.5 1.3 0.7 1.4 15.7 1.4 1504.3 0.6 2.1 1.7 3.4 28 23.6 11.1 6.9 39.9 38.8
0.5 1.2 0.8 1.4 15.7 1.3 1514.9 0.6 2.5 1.7 3.7 27.6 23.6 11.2 6.9 40 39.1
0.7 1.3 0.5 1.6 15.6 1.4 1525.6 0.6 2.1 1.6 3.4 27.9 23.6 11 6.6 40.2 38.9
0.8 1.4 0.7 1.6 15.8 1.3 1530.6 0.7 2.1 1.6 3.5 27.4 23.3 11.1 6.9 40.1 38.9
0.7 1.1 0.7 1.6 15.7 1.5 1541.3 0.8 2.3 1.7 3.8 27.7 23.3 10.8 6.9 40.5 39.2
0.8 1.5 0.7 1.5 16.2 1.4 1552 0.7 2.1 1.7 3.6 27.4 23.5 10.9 6.7 40.5 39.3
0.7 1.1 0.7 1.6 16.3 1.6 1562.9 0.7 2.1 2 3.7 27.4 23.6 11.2 6.8 40.7 39.7
0.8 1.5 0.7 1.4 16.3 1.5 1574 0.8 2.5 1.8 3.5 27.8 23.6 11.1 6.8 40.8 39.9
0.6 1.5 0.4 1.4 16.5 1.2 1585.2 0.6 2.5 1.8 3.5 27.8 23.4 10.8 6.6 41.1 40.1
0.6 1.4 0.8 1.5 16.7 1.4 1597.2 0.6 2.5 1.8 3.7 27.3 23.1 10.9 6.9 41.2 40.2
0.6 1.4 0.6 1.7 16.8 1.5 1603.5 0.6 2.4 1.7 3.8 27.1 23.1 10.4 6.5 40.9 39.7
0.6 1.2 0.7 1.6 16.7 1.4 1615.1 0.6 2.5 1.9 3.7 27.3 23.2 10.6 6.5 41 40
0.8 1.3 0.5 1.8 16.8 1.6 1626.9 0.8 2.2 1.7 3.5 27.4 23 10.5 6.6 41.6 40.1
0.6 1.5 0.5 1.6 17.1 1.3 1638.9 0.5 2.1 1.7 3.6 27.6 23.3 10.5 6.7 41.4 40.4
0.5 1.5 0.8 1.4 16.8 1.3 1651.2 0.6 2.2 1.7 3.7 27.3 23.2 10.4 6.5 41.8 40.8
0.6 1.3 0.8 1.8 17.3 1.3 1663.3 0.7 2.3 2 3.6 27.7 23.1 10.6 6.7 41.9 40.7
0.5 1.4 0.4 1.4 17.2 1.6 1672 0.8 2.4 1.6 4 26.9 22.7 10.4 6.4 41.8 40.6
0.5 1.2 0.5 1.7 17.3 1.5 1684.7 0.5 2.3 1.8 3.8 27.1 22.9 10.2 6.7 42.1 41
0.5 1.3 0.6 1.7 17.7 1.5 1697.3 0.7 2.2 1.7 3.8 27.1 22.6 10 6.3 42.2 41
0.7 1.3 0.6 1.7 17.8 1.3 1710.2 0.7 2.4 1.8 3.9 27.2 22.9 10.2 6.4 42.4 41.5
0.7 1.4 0.8 1.7 17.6 1.5 1723.6 0.7 2.2 1.8 4 27.4 22.8 10.1 6.5 42.4 41.6
0.7 1.4 0.6 1.5 17.8 1.4 1732.8 0.8 2.2 1.8 4.1 26.7 22.3 9.9 6.3 42.6 41.3
0.6 1.3 0.7 1.8 18 1.6 1746.3 0.7 2.3 2 4 27 22.3 9.7 6.3 42.6 41.5
0.8 1.4 0.5 1.8 18.1 1.5 1759.9 0.6 2.4 1.8 4.2 26.8 22.5 10 6.4 43 41.8
0.4 1.6 0.6 1.9 18.2 1.6 1773.7 0.5 2.4 1.9 4.2 26.8 22.3 9.7 6.6 42.9 41.9
0.7 1.4 0.8 1.7 18.6 1.4 1787.2 0.5 2.3 1.9 4.1 27 22.6 10 6.2 43.5 42.4
0.5 1.3 0.8 1.6 18.6 1.7 1797.6 0.6 2.4 2 4.2 26.5 22.1 9.4 6.2 43.1 42.2
0.5 1.6 0.5 1.9 18.5 1.7 1811.7 0.6 2.4 1.9 4 26.7 22.2 9.6 6.4 43.3 42.3
0.5 1.4 0.5 1.8 18.7 1.7 1826 0.7 2.2 1.8 4.1 26.8 22.2 9.4 6.3 43.5 42.5
0.8 1.3 0.8 1.9 19.1 1.5 1840.3 0.6 2.4 1.9 4 26.8 22.3 9.4 6.5 43.7 42.9
0.5 1.4 0.5 1.9 19.2 1.4 1851.1 0.4 2.4 2 4.4 26.4 21.8 9.1 6.3 43.7 42.8
0.7 1.5 0.6 1.7 19.1 1.4 1865.6 0.4 2.2 1.9 4.2 26.2 21.7 9 6.2 44 43
0.8 1.6 0.8 1.7 19.5 1.7 1880 0.6 2.1 2.1 4.3 26.5 21.6 9.1 6.2 44 43.2
0.6 1.3 0.7 1.9 19.3 1.5 1894.7 0.7 2.4 2.1 4.2 26.3 21.8 9.2 6.2 44.3 43.5
0.6 1.5 0.7 1.7 19.8 1.7 1909.1 0.7 2.1 1.9 4.5 26.5 21.8 9.1 6.4 44.8 43.5
0.7 1.4 0.7 1.8 20 1.6 1924.9 0.6 2.2 1.8 4.6 26.4 21.6 8.9 6.1 44.6 43.9
0.8 1.5 0.6 1.6 20 1.5 1935.1 0.4 2.1 1.8 4.5 26.1 21.4 8.9 6 44.6 43.9
0.8 1.3 0.6 1.6 20 1.5 1949.5 0.6 2.3 2 4.3 26.1 21.5 8.7 6.2 44.8 44.2
0.6 1.4 0.6 1.6 20.3 1.8 1964 0.5 2.5 2 4.5 26.2 21.7 8.9 6.2 45.2 44.2
0.6 1.4 0.8 1.8 20.4 1.7 1979.6 0.5 2.3 2 4.4 26.3 21.3 8.5 5.9 45.2 44.5
0.6 1.6 0.7 1.8 20.4 1.5 1989.6 0.7 2.3 2 4.6 26 21.2 8.5 6 45.4 44.5
0.7 1.4 0.5 1.7 20.7 1.7 2003.8 0.6 2.3 1.9 4.7 25.9 21.2 8.6 6 45.7 44.6
0.5 1.6 0.7 1.9 20.7 1.5 2019.2 0.7 2.2 1.8 4.6 25.9 21.1 8.4 6 45.5 44.7
0.6 1.6 0.5 1.9 21 1.6 2033 0.6 2.4 2.1 4.5 25.9 21.2 8.2 5.9 45.9 44.9
0.5 1.6 0.6 2 21 1.6 2046.6 0.5 2.3 2.1 4.7 26.1 21.1 8.5 5.9 45.9 45.2
0.5 1.5 0.7 1.9 21.2 1.7 2059.8 0.7 2.3 2 4.6 26 21 8.2 5.9 46.1 45.6
0.6 1.7 0.7 1.8 21.5 1.7 2074.3 0.5 2.2 2 4.8 25.9 20.7 8.3 5.7 46.3 45.6
0.8 1.5 0.5 1.9 21.4 1.6 2086.9 0.4 2.4 2.2 4.7 26.1 20.8 8.2 5.9 46.7 45.9
0.6 1.4 0.6 1.7 21.4 1.6 2099.4 0.4 2.3 1.9 4.7 25.8 20.9 8.2 5.8 46.8 46
0.5 1.6 0.8 1.8 21.8 1.8 2112.3 0.4 2.2 2 4.8 25.7 20.5 8.1 5.7 46.9 46
0.6 1.6 0.5 1.9 21.7 1.7 2113.3 0.5 2.2 1.9 4.7 25.2 20.3 7.8 5.5 46.4 45.8
0.7 1.6 0.5 2 21.8 1.7 2120.5 0.7 2.1 2.1 4.8 25.3 20.1 7.6 5.8 46.4 45.7
0.5 1.5 0.7 1.7 21.9 1.6 2131.1 0.6 2.3 2.1 4.8 25.2 20.3 7.5 5.7 46.6 46
0.6 1.5 0.7 1.9 22.1 1.7 2138 0.6 2.3 2.1 4.9 25 19.8 7.6 5.5 46.6 45.8
0.6 1.5 0.6 1.9 21.9 1.7 2147.4 0.4 2.4 2.1 4.8 25.1 19.9 7.5 5.5 46.7 46.1
0.8 1.5 0.6 1.9 22.1 1.9 2156.3 0.5 2.4 2.1 4.8 25.2 20 7.6 5.5 46.8 46.2
0.7 1.6 0.8 1.8 22.1 1.8 2163.5 0.5 2.4 2.1 4.8 24.8 19.5 7.3 5.4 46.6 46.1
0.8 1.6 0.6 2 22.2 1.8 2171.1 0.4 2.2 2.2 4.8 24.6 19.6 7.2 5.6 46.8 46.3
0.5 1.5 0.7 1.9 22.4 1.8 2177.8 0.4 2.2 2 4.9 24.7 19.6 7.2 5.5 47 46.5
0.8 1.6 0.5 2 22.4 1.6 2184.4 0.6 2.2 2.2 5 24.5 19.4 6.8 5.3 46.9 46.3
0.8 1.4 0.7 2.1 22.4 1.9 2187.6 0.6 2.4 2 5 24.5 19.3 6.8 5.3 46.9 46.3
0.7 1.4 0.6 1.8 22.5 1.6 2192.1 0.6 2.3 2.1 4.9 24.6 19.4 6.8 5.2 47 46.2
0.7 1.5 0.8 2.1 22.5 1.8 2194.4 0.4 2.3 2.1 4.9 24.2 18.8 6.6 5.1 46.7 46.3
0.6 1.7 0.6 1.9 22.4 1.9 2195.8 0.5 2.3 1.9 4.9 24 18.5 6.4 5.1 46.4 46.1
0.6 1.6 0.7 1.9 22.4 1.7 2196.3 0.4 2.1 2 5 23.8 18.3 6.2 4.9 46.3 46.1
0.8 1.4 0.6 2 22.5 1.8 2196.3 0.6 2.3 2.1 5 23.2 18 6 5 46.2 45.8
0.5 1.5 0.8 1.9 22.3 1.8 2196.6 0.4 2.4 2 5 23.3 18.1 5.9 4.8 46.1 45.6
0.6 1.4 0.8 2.1 22.5 1.6 2194.5 0.6 2.1 2.1 4.9 22.9 17.6 5.8 4.8 45.9 45.3
0.8 1.5 0.6 1.9 22.5 1.8 2192.7 0.5 2.2 1.9 5 22.4 17.1 5.6 4.7 45.6 45.2
0.6 1.6 0.8 2.1 22.4 1.7 2190.2 0.5 2.3 2.1 5.1 22.5 17.2 5.6 4.8 45.6 45.3
0.5 1.5 0.5 2 22.3 1.7 2186.6 0.5 2 2.1 4.9 22.4 16.9 5.3 4.6 45.2 45
0.7 1.3 0.8 1.8 22.3 1.6 2182.3 0.6 2 2.2 5 22.2 17 5.4 4.7 45.2 45.1
0.6 1.7 0.6 1.9 22.4 1.7 2177.5 0.5 2.1 2 4.9 22.4 17 5.4 4.5 45.1 45.1
0.5 1.6 0.7 1.8 22.2 1.7 2171.6 0.6 2.1 2 5.1 22.2 17 5.3 4.5 45.1 44.9
0.7 1.5 0.7 2 22.2 1.9 2165.2 0.6 2.1 2 5.1 22.1 17 5.3 4.6 45.2 44.8
0.6 1.6 0.7 1.8 21.9 1.8 2158 0.5 2.1 2.1 5 22.1 17.1 5.3 4.7 44.8 44.5
0.7 1.5 0.6 1.7 21.9 1.6 2150 0.5 2.1 2.1 4.8 22.3 17.1 5.5 4.5 44.8 44.4
0.7 1.5 0.8 1.8 22 1.9 2141.4 0.4 2.1 1.8 5 22.2 16.9 5.3 4.4 44.8 44.4
0.7 1.6 0.6 1.9 21.7 1.9 2132.3 0.7 2.2 1.8 4.7 22.2 16.9 5.4 4.5 44.6 44.4
0.6 1.4 0.5 2 21.6 1.8 2122.4 0.6 2.3 1.8 4.8 22.1 17 5.2 4.5 44.5 44.1
0.6 1.5 0.5 1.8 21.6 1.8 2112.2 0.4 2.3 2.1 4.7 21.9 16.9 5.2 4.5 44.1 44
0.9 0.8 0.7 0.8 1.2 0.2 67.8 0.8 0.6 0.9 0.2 5 5.4 3.4 2.1 4.3 4.1
0.5 0.9 0.6 0.4 1.8 0.6 80 0.6 0.5 1 0.2 5.5 4.9 3.5 2.2 5.2 4.3
0.5 0.6 0.1 0.7 1.7 0.4 98 0.8 0.5 1 0.7 6.1 6.5 3.5 2 5.7 5.5
0.8 0.8 0.5 0.5 2 0.2 110 0.3 0.7 0.5 0.3 7.3 6.7 4 2.2 7 6.7
0.3 0.4 0.1 0.8 1.9 0.6 115.8 0.6 1.2 0.9 0.5 8 7.4 4.9 2.8 7.1 7.1
0.1 0.3 0.2 0.8 1.7 0.5 115.6 0.5 0.9 0.3 1 8 7.3 5 2.4 7.3 6.5
0.9 0.3 0.3 0.8 1.3 0.2 116.5 0.9 0.5 0.6 0.9 8.2 7.2 4.8 2.5 7 6.5
0.1 0.3 0.4 0.3 2 0.9 122.6 0.3 0.7 0.7 1.1 8.3 8.4 5.5 2.4 7.5 6.9
0.8 0.7 0.1 0.3 2.2 0.1 122.6 0.9 0.9 0.3 0.6 8.9 8.1 5 2.7 7.8 7.6
0.8 0.3 0.1 0.2 1.5 0.4 122.8 0.6 1.3 0.9 0.9 8.8 8.1 5 3 8 7.6
0.8 1 0.1 0.2 1.5 0.2 140.6 0.3 0.8 1 0.7 9.6 9.3 5.1 3.1 9 8.3
0.2 1 0.1 0.3 2 0.3 140.8 0.7 0.6 0.6 1 9.4 8.8 5.7 3.3 8.5 8.1
0.7 0.7 0.5 1 2.1 0.2 140.7 0.9 1.4 0.7 1.1 9.3 8.8 5.8 2.8 8.4 8.2
0.3 0.9 0.6 1 1.8 0.7 158 0.5 1.5 1 0.5 10.3 9.7 5.9 3.6 9.5 8.7
0.4 1.1 0.3 0.9 2 0.9 159 0.3 1.2 1 1.1 10.8 10.4 6.3 3.4 9.4 9
0.4 1 0.7 0.8 2 1 158.7 0.6 1.3 0.6 1.2 11 10.3 5.9 2.9 10.1 9.4
0.4 0.4 0.8 0.9 2.5 1 164.7 0.7 1.2 1.1 0.8 11.5 10.1 6.1 3.5 10.6 9.5
1 1 0.6 0.7 2.6 0.2 164.8 0.4 1.3 0.9 1.2 11.2 10.9 6.5 3.7 10.4 9.1
0.4 0.6 0.4 0.8 2.1 1 165.3 0.2 1.4 0.4 0.9 11.5 10.8 6.2 3.5 10.6 9.2
